name,category,cat_code,addr,road_addr,x,y,do,si,gu
월인당,숙박,AD5,전남 영암군 군서면 모정리 655,전남 영암군 군서면 모정1길 37-15,34.77803018340397,126.61218887718658,전남,영암군,군서면
마한농원,숙박,AD5,전남 나주시 동수동 108-43,전남 나주시 동방1길 35-12,34.9796497199675,126.678610218576,전남,나주시,동수동
카페림,카페,CE7,전남 나주시 다도면 풍산리 786,전남 나주시 다도면 세남로 1304,35.0073576688169,126.819715259659,전남,나주시,다도면
위스테리아(다도관광농원),카페,CE7,전남 나주시 다도면 신동리 76,전남 나주시 다도면 다도로 857,34.9381730596898,126.82741848553,전남,나주시,다도면
더마실민박,숙박,AD5,전남 나주시 동강면 장동리 1211,전남 나주시 동강면 장동길 29-1,34.8988981138997,126.541044848494,전남,나주시,동강면
스테이우디,숙박,AD5,전남 장흥군 장동면 북교리 620-4,전남 장흥군 장동면 석교상방이길 391-5,34.7509591542711,126.946889546339,전남,장흥군,장동면
인루트,카페,CE7,전남 함평군 엄다면 송로리 117-3,전남 함평군 엄다면 영산로 3280,35.0143011653351,126.515152726166,전남,함평군,엄다면
카페52,카페,CE7,전남 장성군 삼계면 주산리 528,전남 장성군 삼계면 영장로 1800,35.2433872712281,126.67621505062,전남,장성군,삼계면
녹유원,카페,CE7,전남 함평군 대동면 향교리 767,전남 함평군 대동면 대동길 101,35.072300432547976,126.53895451233502,전남,함평군,대동면
빈티지399,카페,CE7,광주 광산구 용곡동 399-3,광주 광산구 평동로 650,35.1262349799363,126.745727416342,광주,광산구,용곡동
카페 향교길20,카페,CE7,전남 나주시 서내동 84-6,전남 나주시 향교길 22-1,35.03307680635542,126.71340322460657,전남,나주시,서내동
희락정민박,숙박,AD5,전남 나주시 노안면 금안리 669,전남 나주시 노안면 금안한옥길 55,35.07659817026183,126.68696703173781,전남,나주시,노안면
워터프론트,카페,CE7,전남 장성군 삼서면 수양리 308-10,전남 장성군 삼서면 수양로 201,35.2368237698337,126.668913468887,전남,장성군,삼서면
하늘정원,카페,CE7,광주 광산구 양동 684-40,광주 광산구 체암로 1685-1,35.15015054853772,126.65616595120179,광주,광산구,양동
몽베르,카페,CE7,전남 함평군 학교면 죽정리 494-1,전남 함평군 학교면 둔기길 59-26,35.0232359636421,126.546263621484,전남,함평군,학교면
유리정원,카페,CE7,전남 함평군 해보면 상곡리 151-1,전남 함평군 해보면 해삼로 129,35.1607370690658,126.601754125647,전남,함평군,해보면
리시안셔스,카페,CE7,전남 나주시 노안면 금안리 488-2,전남 나주시 노안면 금안2길 144-5,35.0693319339597,126.691773777719,전남,나주시,노안면
오소펜션,숙박,AD5,전남 장성군 삼서면 수양리 737-4,전남 장성군 삼서면 수양전원길 125,35.2345985253686,126.679016180153,전남,장성군,삼서면
카페아리아,카페,CE7,광주 서구 매월동 475-6,광주 서구 회재유통길 24,35.1126017779936,126.848552548351,광주,서구,매월동
헤이블루,카페,CE7,광주 서구 매월동 300,광주 서구 서광주로 27,35.12978935667168,126.8466906605875,광주,서구,매월동
카페넉넉,카페,CE7,전남 나주시 빛가람동 331-5,전남 나주시 그린로 317-7,35.0149162317751,126.794500304192,전남,나주시,빛가람동
소죽림,카페,CE7,광주 남구 이장동 364,광주 남구 이장길 33-5,35.0911189369679,126.85931530031,광주,남구,이장동
버디독,카페,CE7,광주 서구 금호동 237,광주 서구 화개1로 67,35.1300092141026,126.854677639771,광주,서구,금호동
솔레이유,카페,CE7,전남 나주시 빛가람동 259-3,전남 나주시 도민길 7,35.0220394111144,126.799096574982,전남,나주시,빛가람동
매월 415,카페,CE7,광주 서구 매월동 415,광주 서구 개산길 19-44,35.1146002733687,126.84511864886,광주,서구,매월동
빈샌모어,카페,CE7,광주 서구 풍암동 685,광주 서구 송풍로 11,35.1182796547432,126.866331187304,광주,서구,풍암동
스테이튠,카페,CE7,전남 나주시 남평읍 광촌리 460-4,전남 나주시 남평읍 광촌길 80-4,35.0607323548556,126.870225720804,전남,나주시,남평읍
카페 12.21,카페,CE7,전남 나주시 남평읍 교원리 280,전남 나주시 남평읍 교원교촌길 75,35.0385888046206,126.841812181495,전남,나주시,남평읍
포레스트,카페,CE7,광주 남구 봉선동 454-1,광주 남구 봉선2로19번길 11,35.12638750975376,126.9092614554137,광주,남구,봉선동
보러카페,카페,CE7,전남 화순군 화순읍 유천리 71-1,전남 화순군 화순읍 유천길 48-4,35.0705149312435,126.996714168377,전남,화순군,화순읍
인니어,카페,CE7,광주 남구 봉선동 1006-11,광주 남구 봉선로79번길 17,35.12672614411114,126.90769877255933,광주,남구,봉선동
소식,카페,CE7,광주 남구 주월동 1230,광주 남구 봉선로52번길 23,35.1279762242916,126.901821066292,광주,남구,주월동
화목주택,카페,CE7,전남 화순군 화순읍 유천리 100-7,전남 화순군 화순읍 안양산로 52,35.0694098682488,126.997580336122,전남,화순군,화순읍
HTS,카페,CE7,광주 남구 주월동 426-69,광주 남구 금당로 103,35.126165857562,126.894863120637,광주,남구,주월동
커피홀베이커리 화순1호점,카페,CE7,전남 화순군 화순읍 벽라리 52-2,전남 화순군 화순읍 학포로 2735-1,35.051384633699236,126.96854141784425,전남,화순군,화순읍
